OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,GEOID20,NAME20,NAMELSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,TRACT_DESCRIPTION,Shape_Length,Shape_Area,stop_id,stop_name,stop_lat,stop_lon
"29","51","710","003000","51710003000","30",Census Tract,G5020,S,983283,234814,"+36.8771858","-076.2693396","LAFAYETTE, WINONA",0.0505461702517192,0.000123115985471152,"0598",TIDEWATER & HANCOCK,36.870509,-76.266423
"30","51","710","003100","51710003100","31",Census Tract,G5020,S,1131579,17251,"+36.8818878","-076.2568749",FAIRMOUNT PARK,0.0465176920738658,0.000116121365328534,"0375",LAFAYETTE & MARNE,36.875598,-76.254833
"30","51","710","003100","51710003100","31",Census Tract,G5020,S,1131579,17251,"+36.8818878","-076.2568749",FAIRMOUNT PARK,0.0465176920738658,0.000116121365328534,"0376",LAFAYETTE & LENS,36.875963,-76.256401
"30","51","710","003100","51710003100","31",Census Tract,G5020,S,1131579,17251,"+36.8818878","-076.2568749",FAIRMOUNT PARK,0.0465176920738658,0.000116121365328534,"0377",LAFAYETTE & BREST,36.876561,-76.258824
"30","51","710","003100","51710003100","31",Census Tract,G5020,S,1131579,17251,"+36.8818878","-076.2568749",FAIRMOUNT PARK,0.0465176920738658,0.000116121365328534,"0378",LAFAYETTE & DUNKIRK,36.877082,-76.260876
"30","51","710","003100","51710003100","31",Census Tract,G5020,S,1131579,17251,"+36.8818878","-076.2568749",FAIRMOUNT PARK,0.0465176920738658,0.000116121365328534,"0533",TIDEWATER & LAFAYETTE,36.878115,-76.263271
"30","51","710","003100","51710003100","31",Census Tract,G5020,S,1131579,17251,"+36.8818878","-076.2568749",FAIRMOUNT PARK,0.0465176920738658,0.000116121365328534,"0535",TIDEWATER & COLUMBIA,36.881444,-76.261975
"30","51","710","003100","51710003100","31",Census Tract,G5020,S,1131579,17251,"+36.8818878","-076.2568749",FAIRMOUNT PARK,0.0465176920738658,0.000116121365328534,"0536",TIDEWATER & CROMWELL,36.885622,-76.260391
"30","51","710","003100","51710003100","31",Census Tract,G5020,S,1131579,17251,"+36.8818878","-076.2568749",FAIRMOUNT PARK,0.0465176920738658,0.000116121365328534,"0537",TIDEWATER & WILLOW WOOD,36.887951,-76.259597
"30","51","710","003100","51710003100","31",Census Tract,G5020,S,1131579,17251,"+36.8818878","-076.2568749",FAIRMOUNT PARK,0.0465176920738658,0.000116121365328534,"0538",TIDEWATER & NORVIEW,36.891005,-76.25832
"31","51","710","003200","51710003200","32",Census Tract,G5020,S,861644,25884,"+36.8715165","-076.2613186",SHOOP PARK AREA,0.0410851007968211,8.96982596020386e-05,"0297",LAFAYETTE & BAPAUME,36.876813,-76.260329
"31","51","710","003200","51710003200","32",Census Tract,G5020,S,861644,25884,"+36.8715165","-076.2613186",SHOOP PARK AREA,0.0410851007968211,8.96982596020386e-05,"0528",TIDEWATER & HANCOCK,36.870496,-76.266187
"31","51","710","003200","51710003200","32",Census Tract,G5020,S,861644,25884,"+36.8715165","-076.2613186",SHOOP PARK AREA,0.0410851007968211,8.96982596020386e-05,"0529",TIDEWATER & SHOOP,36.871971,-76.265554
"31","51","710","003200","51710003200","32",Census Tract,G5020,S,861644,25884,"+36.8715165","-076.2613186",SHOOP PARK AREA,0.0410851007968211,8.96982596020386e-05,"0530",TIDEWATER & SAINT DENIS,36.874658,-76.264607
"31","51","710","003200","51710003200","32",Census Tract,G5020,S,861644,25884,"+36.8715165","-076.2613186",SHOOP PARK AREA,0.0410851007968211,8.96982596020386e-05,"2041",LAFAYETTE & LENS,36.875944,-76.256755
"32","51","710","003300","51710003300","33",Census Tract,G5020,S,1285596,3978,"+36.8664554","-076.2535781",BALLENTINE PLACE,0.0521873540337383,0.000130322156642348,"0300",CHESAPEAKE & CROMWELL,36.875535,-76.252477
"32","51","710","003300","51710003300","33",Census Tract,G5020,S,1285596,3978,"+36.8664554","-076.2535781",BALLENTINE PLACE,0.0521873540337383,0.000130322156642348,"0988",BALLENTINE & PETERSON,36.87143,-76.25256
"32","51","710","003300","51710003300","33",Census Tract,G5020,S,1285596,3978,"+36.8664554","-076.2535781",BALLENTINE PLACE,0.0521873540337383,0.000130322156642348,"0990",BALLENTINE & TAIT,36.867802,-76.251711
"32","51","710","003300","51710003300","33",Census Tract,G5020,S,1285596,3978,"+36.8664554","-076.2535781",BALLENTINE PLACE,0.0521873540337383,0.000130322156642348,"0992",BALLENTINE & TARRANT,36.863104,-76.250534
"32","51","710","003300","51710003300","33",Census Tract,G5020,S,1285596,3978,"+36.8664554","-076.2535781",BALLENTINE PLACE,0.0521873540337383,0.000130322156642348,"1000",BALLENTINE & TARRANT,36.862514,-76.25024
"32","51","710","003300","51710003300","33",Census Tract,G5020,S,1285596,3978,"+36.8664554","-076.2535781",BALLENTINE PLACE,0.0521873540337383,0.000130322156642348,"1001",BALLENTINE & TAIT,36.867624,-76.251508
"32","51","710","003300","51710003300","33",Census Tract,G5020,S,1285596,3978,"+36.8664554","-076.2535781",BALLENTINE PLACE,0.0521873540337383,0.000130322156642348,"1003",BALLENTINE & PETERSON,36.871243,-76.252409
"32","51","710","003300","51710003300","33",Census Tract,G5020,S,1285596,3978,"+36.8664554","-076.2535781",BALLENTINE PLACE,0.0521873540337383,0.000130322156642348,"1004",BALLENTINE & HANBURY,36.873124,-76.252905
"32","51","710","003300","51710003300","33",Census Tract,G5020,S,1285596,3978,"+36.8664554","-076.2535781",BALLENTINE PLACE,0.0521873540337383,0.000130322156642348,"1219",PRINCESS ANNE & GRANDY,36.860573,-76.249082
"32","51","710","003300","51710003300","33",Census Tract,G5020,S,1285596,3978,"+36.8664554","-076.2535781",BALLENTINE PLACE,0.0521873540337383,0.000130322156642348,"1912",PRINCESS ANNE & VINCENT,36.85934,-76.250805
"32","51","710","003300","51710003300","33",Census Tract,G5020,S,1285596,3978,"+36.8664554","-076.2535781",BALLENTINE PLACE,0.0521873540337383,0.000130322156642348,"2637",HANBURY & BALLENTINE,36.873315,-76.25257
"32","51","710","003300","51710003300","33",Census Tract,G5020,S,1285596,3978,"+36.8664554","-076.2535781",BALLENTINE PLACE,0.0521873540337383,0.000130322156642348,"2989",BALLENTINE & DANA,36.864119,-76.25064
"32","51","710","003300","51710003300","33",Census Tract,G5020,S,1285596,3978,"+36.8664554","-076.2535781",BALLENTINE PLACE,0.0521873540337383,0.000130322156642348,"2998",BALLENTINE & MCLEMORE,36.865971,-76.25127
"33","51","710","003400","51710003400","34",Census Tract,G5020,S,1149500,52529,"+36.8656869","-076.2667752","LINDENWOOD, VILLA HEIGHTS",0.057929337895393,0.000121472365433004,"0527",TIDEWATER & LINDENWOOD,36.86629,-76.269039
"33","51","710","003400","51710003400","34",Census Tract,G5020,S,1149500,52529,"+36.8656869","-076.2667752","LINDENWOOD, VILLA HEIGHTS",0.057929337895393,0.000121472365433004,"0600",TIDEWATER & LINDENWOOD,36.866969,-76.268915
"34","51","710","003501","51710003501","35.01",Census Tract,G5020,S,1149097,0,"+36.8615855","-076.2765441",HUNTERSVILLE (EAST),0.0461625913597071,0.000116117919527939,"0409",TIDEWATER & PRINCESS ANNE,36.857035,-76.273096
"34","51","710","003501","51710003501","35.01",Census Tract,G5020,S,1149097,0,"+36.8615855","-076.2765441",HUNTERSVILLE (EAST),0.0461625913597071,0.000116117919527939,"0411",CHURCH & GOFF,36.859748,-76.277909
"34","51","710","003501","51710003501","35.01",Census Tract,G5020,S,1149097,0,"+36.8615855","-076.2765441",HUNTERSVILLE (EAST),0.0461625913597071,0.000116117919527939,"0412",CHURCH & B,36.863777,-76.278738
"34","51","710","003501","51710003501","35.01",Census Tract,G5020,S,1149097,0,"+36.8615855","-076.2765441",HUNTERSVILLE (EAST),0.0461625913597071,0.000116117919527939,"0448",CHURCH & 18TH,36.86416,-76.279059
"34","51","710","003501","51710003501","35.01",Census Tract,G5020,S,1149097,0,"+36.8615855","-076.2765441",HUNTERSVILLE (EAST),0.0461625913597071,0.000116117919527939,"0524",TIDEWATER & GOFF,36.858028,-76.272647
"34","51","710","003501","51710003501","35.01",Census Tract,G5020,S,1149097,0,"+36.8615855","-076.2765441",HUNTERSVILLE (EAST),0.0461625913597071,0.000116117919527939,"0601",TIDEWATER & GOFF,36.858298,-76.27291
"34","51","710","003501","51710003501","35.01",Census Tract,G5020,S,1149097,0,"+36.8615855","-076.2765441",HUNTERSVILLE (EAST),0.0461625913597071,0.000116117919527939,"1228",PRINCESS ANNE & TIDEWATER,36.856341,-76.27256
"34","51","710","003501","51710003501","35.01",Census Tract,G5020,S,1149097,0,"+36.8615855","-076.2765441",HUNTERSVILLE (EAST),0.0461625913597071,0.000116117919527939,"1229",PRINCESS ANNE & CHAPEL,36.857321,-76.275454
"34","51","710","003501","51710003501","35.01",Census Tract,G5020,S,1149097,0,"+36.8615855","-076.2765441",HUNTERSVILLE (EAST),0.0461625913597071,0.000116117919527939,"1231",PRINCESS ANNE & CHURCH,36.858481,-76.278962
"34","51","710","003501","51710003501","35.01",Census Tract,G5020,S,1149097,0,"+36.8615855","-076.2765441",HUNTERSVILLE (EAST),0.0461625913597071,0.000116117919527939,"1232",PRINCESS ANNE & ARMISTEAD,36.860267,-76.285245
"34","51","710","003501","51710003501","35.01",Census Tract,G5020,S,1149097,0,"+36.8615855","-076.2765441",HUNTERSVILLE (EAST),0.0461625913597071,0.000116117919527939,"3396",TIDEWATER & SAINT JULIAN,36.861103,-76.271689
"34","51","710","003501","51710003501","35.01",Census Tract,G5020,S,1149097,0,"+36.8615855","-076.2765441",HUNTERSVILLE (EAST),0.0461625913597071,0.000116117919527939,"5734",CHURCH & GOFF,36.859647,-76.27819
"34","51","710","003501","51710003501","35.01",Census Tract,G5020,S,1149097,0,"+36.8615855","-076.2765441",HUNTERSVILLE (EAST),0.0461625913597071,0.000116117919527939,"5742",TIDEWATER & GORDON,36.860917,-76.271374
"35","51","710","003600","51710003600","36",Census Tract,G5020,S,854084,0,"+36.8656898","-076.2874270",EAST GHENT (NORTH),0.0409364017591979,8.6311389353981e-05,"0015",MONTICELLO & 18TH,36.865303,-76.284726
"35","51","710","003600","51710003600","36",Census Tract,G5020,S,854084,0,"+36.8656898","-076.2874270",EAST GHENT (NORTH),0.0409364017591979,8.6311389353981e-05,"0189",MONTICELLO & 19TH,36.86603,-76.284652
"35","51","710","003600","51710003600","36",Census Tract,G5020,S,854084,0,"+36.8656898","-076.2874270",EAST GHENT (NORTH),0.0409364017591979,8.6311389353981e-05,"0191",MONTICELLO & 15TH,36.862512,-76.286128
"35","51","710","003600","51710003600","36",Census Tract,G5020,S,854084,0,"+36.8656898","-076.2874270",EAST GHENT (NORTH),0.0409364017591979,8.6311389353981e-05,"0413",20TH & GRANBY,36.86679,-76.28527
"35","51","710","003600","51710003600","36",Census Tract,G5020,S,854084,0,"+36.8656898","-076.2874270",EAST GHENT (NORTH),0.0409364017591979,8.6311389353981e-05,"0414",21ST & OMOHUNDRO,36.868145,-76.28718
"35","51","710","003600","51710003600","36",Census Tract,G5020,S,854084,0,"+36.8656898","-076.2874270",EAST GHENT (NORTH),0.0409364017591979,8.6311389353981e-05,"0415",21ST & LLEWELLYN,36.868589,-76.288774
"35","51","710","003600","51710003600","36",Census Tract,G5020,S,854084,0,"+36.8656898","-076.2874270",EAST GHENT (NORTH),0.0409364017591979,8.6311389353981e-05,"0416",21ST & DEBREE,36.868835,-76.290337
"35","51","710","003600","51710003600","36",Census Tract,G5020,S,854084,0,"+36.8656898","-076.2874270",EAST GHENT (NORTH),0.0409364017591979,8.6311389353981e-05,"0444",21ST & DEBREE,36.868597,-76.289971
"35","51","710","003600","51710003600","36",Census Tract,G5020,S,854084,0,"+36.8656898","-076.2874270",EAST GHENT (NORTH),0.0409364017591979,8.6311389353981e-05,"0445",21ST & LLEWELLYN,36.868192,-76.287935
"35","51","710","003600","51710003600","36",Census Tract,G5020,S,854084,0,"+36.8656898","-076.2874270",EAST GHENT (NORTH),0.0409364017591979,8.6311389353981e-05,"0447",20TH & MONTICELLO,36.86661,-76.285095
"35","51","710","003600","51710003600","36",Census Tract,G5020,S,854084,0,"+36.8656898","-076.2874270",EAST GHENT (NORTH),0.0409364017591979,8.6311389353981e-05,"0722",COLONIAL & PRINCESS ANNE,36.863687,-76.294024
"35","51","710","003600","51710003600","36",Census Tract,G5020,S,854084,0,"+36.8656898","-076.2874270",EAST GHENT (NORTH),0.0409364017591979,8.6311389353981e-05,"0725",COLONIAL & WASHINGTON,36.86727,-76.29254
"35","51","710","003600","51710003600","36",Census Tract,G5020,S,854084,0,"+36.8656898","-076.2874270",EAST GHENT (NORTH),0.0409364017591979,8.6311389353981e-05,"1235",PRINCESS ANNE & PENDER,36.861992,-76.291032
"35","51","710","003600","51710003600","36",Census Tract,G5020,S,854084,0,"+36.8656898","-076.2874270",EAST GHENT (NORTH),0.0409364017591979,8.6311389353981e-05,"1236",PRINCESS ANNE & COLONIAL,36.863473,-76.29381
"35","51","710","003600","51710003600","36",Census Tract,G5020,S,854084,0,"+36.8656898","-076.2874270",EAST GHENT (NORTH),0.0409364017591979,8.6311389353981e-05,"2287",COLONIAL & 22ND,36.870173,-76.291275
"36","51","710","003700","51710003700","37",Census Tract,G5020,S,623438,0,"+36.8688844","-076.2966834",EAST GHENT,0.0335180900155166,6.3005069384093e-05,"0209",HAMPTON & PRINCESS ANNE,36.866647,-76.300362
"36","51","710","003700","51710003700","37",Census Tract,G5020,S,623438,0,"+36.8688844","-076.2966834",EAST GHENT,0.0335180900155166,6.3005069384093e-05,"0211",HAMPTON & SPOTSWOOD,36.869021,-76.300657
"36","51","710","003700","51710003700","37",Census Tract,G5020,S,623438,0,"+36.8688844","-076.2966834",EAST GHENT,0.0335180900155166,6.3005069384093e-05,"0417",21ST & MANTEO,36.870154,-76.294257
"36","51","710","003700","51710003700","37",Census Tract,G5020,S,623438,0,"+36.8688844","-076.2966834",EAST GHENT,0.0335180900155166,6.3005069384093e-05,"0443",21ST & COLONIAL,36.869451,-76.293118
"36","51","710","003700","51710003700","37",Census Tract,G5020,S,623438,0,"+36.8688844","-076.2966834",EAST GHENT,0.0335180900155166,6.3005069384093e-05,"0753",COLONIAL & 21ST,36.868651,-76.292062
"36","51","710","003700","51710003700","37",Census Tract,G5020,S,623438,0,"+36.8688844","-076.2966834",EAST GHENT,0.0335180900155166,6.3005069384093e-05,"0754",COLONIAL & SPOTSWOOD,36.86681,-76.292852
"36","51","710","003700","51710003700","37",Census Tract,G5020,S,623438,0,"+36.8688844","-076.2966834",EAST GHENT,0.0335180900155166,6.3005069384093e-05,"0755",COLONIAL & PRINCESS ANNE,36.863794,-76.294157
"36","51","710","003700","51710003700","37",Census Tract,G5020,S,623438,0,"+36.8688844","-076.2966834",EAST GHENT,0.0335180900155166,6.3005069384093e-05,"1237",PRINCESS ANNE & MANTEO,36.864866,-76.296936
"36","51","710","003700","51710003700","37",Census Tract,G5020,S,623438,0,"+36.8688844","-076.2966834",EAST GHENT,0.0335180900155166,6.3005069384093e-05,"2286",COLONIAL & 22ND,36.870246,-76.291404
"36","51","710","003700","51710003700","37",Census Tract,G5020,S,623438,0,"+36.8688844","-076.2966834",EAST GHENT,0.0335180900155166,6.3005069384093e-05,"2532",HAMPTON & WOODROW,36.87227,-76.301352
"37","51","710","003800","51710003800","38",Census Tract,G5020,S,1184542,228680,"+36.8680069","-076.3083363",WEST GHENT,0.0579071931041695,0.000142819282627657,"0208",HAMPTON & GRAYDON,36.865936,-76.301043
"37","51","710","003800","51710003800","38",Census Tract,G5020,S,1184542,228680,"+36.8680069","-076.3083363",WEST GHENT,0.0579071931041695,0.000142819282627657,"0268",HAMPTON & WOODROW,36.871617,-76.301368
"37","51","710","003800","51710003800","38",Census Tract,G5020,S,1184542,228680,"+36.8680069","-076.3083363",WEST GHENT,0.0579071931041695,0.000142819282627657,"0281",HAMPTON & SPOTSWOOD,36.868705,-76.300716
"38","51","710","004001","51710004001","40.01",Census Tract,G5020,S,375559,0,"+36.8598510","-076.2917763",EAST GHENT (SOUTH),0.0262853490879218,3.79504079430424e-05,"0192",MONTICELLO & PRINCESS ANNE,36.860352,-76.287013
"38","51","710","004001","51710004001","40.01",Census Tract,G5020,S,375559,0,"+36.8598510","-076.2917763",EAST GHENT (SOUTH),0.0262853490879218,3.79504079430424e-05,"0720",COLONIAL & BOISSEVAIN,36.859553,-76.296093
"38","51","710","004001","51710004001","40.01",Census Tract,G5020,S,375559,0,"+36.8598510","-076.2917763",EAST GHENT (SOUTH),0.0262853490879218,3.79504079430424e-05,"0721",COLONIAL & GRAYDON,36.862689,-76.294543
"38","51","710","004001","51710004001","40.01",Census Tract,G5020,S,375559,0,"+36.8598510","-076.2917763",EAST GHENT (SOUTH),0.0262853490879218,3.79504079430424e-05,"1168",PRINCESS ANNE & BOTETOURT,36.862473,-76.292213
"38","51","710","004001","51710004001","40.01",Census Tract,G5020,S,375559,0,"+36.8598510","-076.2917763",EAST GHENT (SOUTH),0.0262853490879218,3.79504079430424e-05,"5605",VIRGINIA BEACH & GRANBY,36.857576,-76.289696
"38","51","710","004001","51710004001","40.01",Census Tract,G5020,S,375559,0,"+36.8598510","-076.2917763",EAST GHENT (SOUTH),0.0262853490879218,3.79504079430424e-05,"5701",OLNEY & MOWBRAY,36.857566,-76.293457
"39","51","710","004002","51710004002","40.02",Census Tract,G5020,S,1304684,404360,"+36.8571105","-076.3011941",GHENT,0.0610520362119343,0.00017269561671941,"0203",OLNEY & COLONIAL,36.859043,-76.29678
"39","51","710","004002","51710004002","40.02",Census Tract,G5020,S,1304684,404360,"+36.8571105","-076.3011941",GHENT,0.0610520362119343,0.00017269561671941,"0204",OLNEY & STOCKLEY GARDENS,36.860112,-76.299225
"39","51","710","004002","51710004002","40.02",Census Tract,G5020,S,1304684,404360,"+36.8571105","-076.3011941",GHENT,0.0610520362119343,0.00017269561671941,"0205",OLNEY & NORFOLK GENERAL,36.861621,-76.302657
"39","51","710","004002","51710004002","40.02",Census Tract,G5020,S,1304684,404360,"+36.8571105","-076.3011941",GHENT,0.0610520362119343,0.00017269561671941,"0272",REDGATE & COLLEY,36.863996,-76.30136
"39","51","710","004002","51710004002","40.02",Census Tract,G5020,S,1304684,404360,"+36.8571105","-076.3011941",GHENT,0.0610520362119343,0.00017269561671941,"0273",COLLEY & RALEIGH,36.863123,-76.300238
"39","51","710","004002","51710004002","40.02",Census Tract,G5020,S,1304684,404360,"+36.8571105","-076.3011941",GHENT,0.0610520362119343,0.00017269561671941,"0275",OLNEY & MOWBRAY ARCH,36.859415,-76.298056
"39","51","710","004002","51710004002","40.02",Census Tract,G5020,S,1304684,404360,"+36.8571105","-076.3011941",GHENT,0.0610520362119343,0.00017269561671941,"0276",OLNEY & CHRYSLER MUSEUM,36.85743,-76.293607
"39","51","710","004002","51710004002","40.02",Census Tract,G5020,S,1304684,404360,"+36.8571105","-076.3011941",GHENT,0.0610520362119343,0.00017269561671941,"0430",COLLEY & GRAYDON,36.865245,-76.299498
"39","51","710","004002","51710004002","40.02",Census Tract,G5020,S,1304684,404360,"+36.8571105","-076.3011941",GHENT,0.0610520362119343,0.00017269561671941,"0432",COLLEY & RALEIGH,36.861916,-76.299617
"39","51","710","004002","51710004002","40.02",Census Tract,G5020,S,1304684,404360,"+36.8571105","-076.3011941",GHENT,0.0610520362119343,0.00017269561671941,"0433",COLLEY & GRAYDON,36.864916,-76.299564
"39","51","710","004002","51710004002","40.02",Census Tract,G5020,S,1304684,404360,"+36.8571105","-076.3011941",GHENT,0.0610520362119343,0.00017269561671941,"0756",COLONIAL & BOISSEVAIN,36.859737,-76.296135
"39","51","710","004002","51710004002","40.02",Census Tract,G5020,S,1304684,404360,"+36.8571105","-076.3011941",GHENT,0.0610520362119343,0.00017269561671941,"1166",PRINCESS ANNE & MANTEO,36.864906,-76.297286
"39","51","710","004002","51710004002","40.02",Census Tract,G5020,S,1304684,404360,"+36.8571105","-076.3011941",GHENT,0.0610520362119343,0.00017269561671941,"1167",PRINCESS ANNE & COLONIAL,36.863741,-76.294633
"39","51","710","004002","51710004002","40.02",Census Tract,G5020,S,1304684,404360,"+36.8571105","-076.3011941",GHENT,0.0610520362119343,0.00017269561671941,"5744",FORT NORFOLK STATION,36.859156,-76.304389
"39","51","710","004002","51710004002","40.02",Census Tract,G5020,S,1304684,404360,"+36.8571105","-076.3011941",GHENT,0.0610520362119343,0.00017269561671941,"5767",COLLEY & FAIRFAX,36.859567,-76.300744
"39","51","710","004002","51710004002","40.02",Census Tract,G5020,S,1304684,404360,"+36.8571105","-076.3011941",GHENT,0.0610520362119343,0.00017269561671941,"5779",REDGATE & CHILDRENS WAY,36.86409,-76.301378
"39","51","710","004002","51710004002","40.02",Census Tract,G5020,S,1304684,404360,"+36.8571105","-076.3011941",GHENT,0.0610520362119343,0.00017269561671941,"8001",EVMC FORT NORFOLK STATION,36.858697,-76.30349
"40","51","710","004100","51710004100","41",Census Tract,G5020,S,409608,0,"+36.8569038","-076.2829062","YOUNG TERRACE, CHURCH STREET",0.0263774089584907,4.13889521484479e-05,"0013",MONTICELLO & PRINCESS ANNE,36.860413,-76.28674
"40","51","710","004100","51710004100","41",Census Tract,G5020,S,409608,0,"+36.8569038","-076.2829062","YOUNG TERRACE, CHURCH STREET",0.0263774089584907,4.13889521484479e-05,"0452",CHURCH & OLNEY,36.854019,-76.280023
"40","51","710","004100","51710004100","41",Census Tract,G5020,S,409608,0,"+36.8569038","-076.2829062","YOUNG TERRACE, CHURCH STREET",0.0263774089584907,4.13889521484479e-05,"1021",VIRGINIA BEACH & SALTER,36.857682,-76.284401
"40","51","710","004100","51710004100","41",Census Tract,G5020,S,409608,0,"+36.8569038","-076.2829062","YOUNG TERRACE, CHURCH STREET",0.0263774089584907,4.13889521484479e-05,"1159",VIRGINIA BEACH & SALTER,36.857906,-76.284319
"40","51","710","004100","51710004100","41",Census Tract,G5020,S,409608,0,"+36.8569038","-076.2829062","YOUNG TERRACE, CHURCH STREET",0.0263774089584907,4.13889521484479e-05,"1171",PRINCESS ANNE & ARMISTEAD,36.86011,-76.285268
"40","51","710","004100","51710004100","41",Census Tract,G5020,S,409608,0,"+36.8569038","-076.2829062","YOUNG TERRACE, CHURCH STREET",0.0263774089584907,4.13889521484479e-05,"1173",PRINCESS ANNE & CHURCH,36.858214,-76.278704
"40","51","710","004100","51710004100","41",Census Tract,G5020,S,409608,0,"+36.8569038","-076.2829062","YOUNG TERRACE, CHURCH STREET",0.0263774089584907,4.13889521484479e-05,"1339",VIRGINIA BEACH & LINCOLN,36.856821,-76.279903
"40","51","710","004100","51710004100","41",Census Tract,G5020,S,409608,0,"+36.8569038","-076.2829062","YOUNG TERRACE, CHURCH STREET",0.0263774089584907,4.13889521484479e-05,"3354",VIRGINIA BEACH & LINCOLN,36.856627,-76.280003
"41","51","710","004200","51710004200","42",Census Tract,G5020,S,461318,0,"+36.8539638","-076.2757769","CALVERT SQUARE, CHURCH STREET",0.0279958858481397,4.66118903884494e-05,"0406",CHURCH & OLNEY,36.854039,-76.279681
"41","51","710","004200","51710004200","42",Census Tract,G5020,S,461318,0,"+36.8539638","-076.2757769","CALVERT SQUARE, CHURCH STREET",0.0279958858481397,4.66118903884494e-05,"0521",TIDEWATER & OLNEY,36.852342,-76.275198
"41","51","710","004200","51710004200","42",Census Tract,G5020,S,461318,0,"+36.8539638","-076.2757769","CALVERT SQUARE, CHURCH STREET",0.0279958858481397,4.66118903884494e-05,"0602",TIDEWATER & PRINCESS ANNE,36.856093,-76.273958
"41","51","710","004200","51710004200","42",Census Tract,G5020,S,461318,0,"+36.8539638","-076.2757769","CALVERT SQUARE, CHURCH STREET",0.0279958858481397,4.66118903884494e-05,"1023",VIRGINIA BEACH & CHAPEL,36.85498,-76.276275
"41","51","710","004200","51710004200","42",Census Tract,G5020,S,461318,0,"+36.8539638","-076.2757769","CALVERT SQUARE, CHURCH STREET",0.0279958858481397,4.66118903884494e-05,"1155",VIRGINIA BEACH & TIDEWATER,36.854429,-76.273814
"41","51","710","004200","51710004200","42",Census Tract,G5020,S,461318,0,"+36.8539638","-076.2757769","CALVERT SQUARE, CHURCH STREET",0.0279958858481397,4.66118903884494e-05,"1156",VIRGINIA BEACH & CHAPEL,36.85537,-76.276692
"41","51","710","004200","51710004200","42",Census Tract,G5020,S,461318,0,"+36.8539638","-076.2757769","CALVERT SQUARE, CHURCH STREET",0.0279958858481397,4.66118903884494e-05,"1175",PRINCESS ANNE & CHAPEL,36.857055,-76.275217
"41","51","710","004200","51710004200","42",Census Tract,G5020,S,461318,0,"+36.8539638","-076.2757769","CALVERT SQUARE, CHURCH STREET",0.0279958858481397,4.66118903884494e-05,"1176",PRINCESS ANNE & TIDEWATER,36.856217,-76.272609
"41","51","710","004200","51710004200","42",Census Tract,G5020,S,461318,0,"+36.8539638","-076.2757769","CALVERT SQUARE, CHURCH STREET",0.0279958858481397,4.66118903884494e-05,"3832",BRAMBLETON & LANDING,36.851873,-76.27799
"41","51","710","004200","51710004200","42",Census Tract,G5020,S,461318,0,"+36.8539638","-076.2757769","CALVERT SQUARE, CHURCH STREET",0.0279958858481397,4.66118903884494e-05,"3833",TIDEWATER & BAGNALL,36.853572,-76.275112
"42","51","710","004300","51710004300","43",Census Tract,G5020,S,1178742,7997,"+36.8558356","-076.2646406","BRAMBLETON (NORTH), MOTON",0.0470208393076679,0.000119911815587172,"0709",CORPREW & COVENANT,36.850557,-76.264106
"42","51","710","004300","51710004300","43",Census Tract,G5020,S,1178742,7997,"+36.8558356","-076.2646406","BRAMBLETON (NORTH), MOTON",0.0470208393076679,0.000119911815587172,"1025",VIRGINIA BEACH & MARSHALL,36.85223,-76.267586
"42","51","710","004300","51710004300","43",Census Tract,G5020,S,1178742,7997,"+36.8558356","-076.2646406","BRAMBLETON (NORTH), MOTON",0.0470208393076679,0.000119911815587172,"1026",VIRGINIA BEACH & COVENANT,36.851866,-76.264053
"42","51","710","004300","51710004300","43",Census Tract,G5020,S,1178742,7997,"+36.8558356","-076.2646406","BRAMBLETON (NORTH), MOTON",0.0470208393076679,0.000119911815587172,"1028",VIRGINIA BEACH & OAKLAWN,36.852061,-76.259239
"42","51","710","004300","51710004300","43",Census Tract,G5020,S,1178742,7997,"+36.8558356","-076.2646406","BRAMBLETON (NORTH), MOTON",0.0470208393076679,0.000119911815587172,"1153",VIRGINIA BEACH & COVENANT,36.852107,-76.263654
"42","51","710","004300","51710004300","43",Census Tract,G5020,S,1178742,7997,"+36.8558356","-076.2646406","BRAMBLETON (NORTH), MOTON",0.0470208393076679,0.000119911815587172,"1154",VIRGINIA BEACH & MARSHALL,36.852451,-76.267508
"42","51","710","004300","51710004300","43",Census Tract,G5020,S,1178742,7997,"+36.8558356","-076.2646406","BRAMBLETON (NORTH), MOTON",0.0470208393076679,0.000119911815587172,"1177",PRINCESS ANNE & HANSON,36.8549,-76.268538
"42","51","710","004300","51710004300","43",Census Tract,G5020,S,1178742,7997,"+36.8558356","-076.2646406","BRAMBLETON (NORTH), MOTON",0.0470208393076679,0.000119911815587172,"1179",PRINCESS ANNE & PARK,36.853868,-76.263934
"42","51","710","004300","51710004300","43",Census Tract,G5020,S,1178742,7997,"+36.8558356","-076.2646406","BRAMBLETON (NORTH), MOTON",0.0470208393076679,0.000119911815587172,"1180",PRINCESS ANNE & RAINEY,36.854397,-76.260958
"42","51","710","004300","51710004300","43",Census Tract,G5020,S,1178742,7997,"+36.8558356","-076.2646406","BRAMBLETON (NORTH), MOTON",0.0470208393076679,0.000119911815587172,"1223",PRINCESS ANNE & RAINEY,36.854476,-76.2613
