ID,Nomination Date,Genus,Species,Common Name,Public Yes/No,Diameter (DBH - inches),Height (ft),Spread,Subjective Points,Date Modified,Latitude,Longitude,OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,GEOID20,NAME20,NAMELSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,TRACT_DESCRIPTION,Shape_Length,Shape_Area
16109,9/19/2016 0:00,Quercus,nigra,Water Oak,Yes,60,95,66,,9/1/2017 0:00,36.876,-76.28,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16077,8/29/2016 0:00,Quercus,virginiana,Live Oak,YES,33,36,66,,8/29/2016 0:00,36.877,-76.28,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16064,8/22/2016 0:00,Quercus,virginiana,Live Oak,Yes,42,39,88,,9/1/2017 0:00,36.877,-76.281,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16062,8/22/2016 0:00,Cedrus,deodara,Deodar Cedar,Yes,33,32,66,,9/1/2017 0:00,36.877,-76.281,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16052,8/22/2016 0:00,Cedrus,deodara,Deodar Cedar,Yes,24,40,66,,9/1/2017 0:00,36.877,-76.279,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16057,8/22/2016 0:00,Ulmus,americana,American Elm,Yes,27,33,55,,9/1/2017 0:00,36.877,-76.28,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16046,8/15/2016 0:00,Nyssa,sylvatica,Blackgum,Yes,36,70,76,,6/1/2017 0:00,36.878,-76.281,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
17026,12/5/2017 0:00,Chamaecyparis,thyoides,Atlantic White Cedar,,16,31,22,,12/5/2017 0:00,36.875,-76.28,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16079,8/29/2016 0:00,Quercus,virginiana,Live Oak,YES,33,38,78,,8/29/2016 0:00,36.877,-76.28,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
11021,8/23/2010 0:00,Taxodium,distichum,Baldcypress,Yes,45,72,40,0,9/22/2014 0:00,36.877,-76.28,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16101,9/19/2016 0:00,Taxodium,distichum,Baldcypress,Yes,24,64,35,,9/1/2017 0:00,36.876,-76.279,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16116,9/19/2016 0:00,Quercus,alba,White Oak,Yes,26,62,37,,9/1/2017 0:00,36.876,-76.281,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16037,8/15/2016 0:00,Cornus,florida,Dogwood,Yes,7,20,25,,9/1/2017 0:00,36.878,-76.281,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16005,4/4/2016 0:00,Quercus,phellos,Willow Oak,,57,80,105,0,4/4/2016 0:00,36.88,-76.276,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16084,12/9/2016 0:00,Pinus,taeda,Loblolly Pine,Yes,35,96,60,,9/1/2017 0:00,36.877,-76.28,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
17070,9/19/2017 0:00,Ulmus,americana,American Elm,Yes,21,34,49,,9/19/2017 0:00,36.88,-76.281,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
17074,9/19/2017 0:00,Quercus,phellos,Willow Oak,Yes,26,55,58,,9/19/2017 0:00,36.88,-76.281,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16069,8/29/2016 0:00,Magnolia,x soulangeana,Saucer Magnolia,YES,17,27,36,,8/29/2016 0:00,36.877,-76.281,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16033,8/15/2016 0:00,Quercus,phellos,Willow Oak,Yes,52,104,102,,9/1/2017 0:00,36.878,-76.281,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
17022,5/5/2017 0:00,Carya,tomentosa,Mockernut Hickory,,21,57,56,,5/5/2017 0:00,36.874,-76.279,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16111,9/19/2016 0:00,Quercus,virginiana,Live Oak,Yes,38,46,75,,9/1/2017 0:00,36.876,-76.281,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
17001,3/20/2017 0:00,Cercis,canadensis,Redbud,YES,7,24,24,,3/24/2017 0:00,36.879,-76.279,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16089,12/9/2016 0:00,Quercus,nigra,Water Oak,Yes,35,76,75,,9/1/2017 0:00,36.877,-76.28,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16096,12/9/2016 0:00,Quercus,virginiana,Live Oak,Yes,37,42,21,,9/1/2017 0:00,36.877,-76.279,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16041,8/15/2016 0:00,Magnolia,x soulangeana,Saucer Magnolia,Yes,21,,,,9/1/2017 0:00,36.878,-76.281,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
17029,6/19/2017 0:00,Liquidambar,stryaciflua,Sweetgum,,44,80,114,,6/19/2017 0:00,36.874,-76.28,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16072,8/29/2016 0:00,Quercus,virginiana,Live Oak,YES,34,48,84,,8/29/2016 0:00,36.877,-76.281,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16065,8/29/2016 0:00,Quercus,virginiana,Live Oak,YES,36,47,83,,8/29/2016 0:00,36.877,-76.281,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16076,8/29/2016 0:00,Quercus,virginiana,Live Oak,YES,29,36,60,,8/29/2016 0:00,36.877,-76.28,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
11005,8/23/2010 0:00,Ilex,vomitoria,Yaupon Holly,Yes,20,85,21,8,2/18/2011 0:00,36.877,-76.281,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16108,9/19/2016 0:00,Cornus,florida,Dogwood,Yes,9,26,27,,9/1/2017 0:00,36.876,-76.28,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16061,8/22/2016 0:00,Quercus,virginiana,Live Oak,Yes,22,32,57,,9/1/2017 0:00,36.877,-76.281,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16047,8/15/2016 0:00,Nyssa,sylvatica,Blackgum,Yes,26,70,72,,6/1/2017 0:00,36.878,-76.281,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16093,12/9/2016 0:00,Pinus,taeda,Loblolly Pine,Yes,37,82,62,,9/1/2017 0:00,36.877,-76.28,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16097,12/9/2016 0:00,Ginkgo,biloba,Ginkgo (female),Yes,11,34,18,,9/1/2017 0:00,36.877,-76.279,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
17077,9/19/2017 0:00,Carya,tomentosa,Mockernut Hickory,Yes,12,65,27,,9/19/2017 0:00,36.88,-76.279,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
17004,3/20/2017 0:00,Taxodium,distichum,Baldcypress,YES,8,42,24,,3/24/2017 0:00,36.879,-76.279,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16104,9/19/2016 0:00,Ilex,opaca,American Holly,Yes,17,30,30,,9/1/2017 0:00,36.876,-76.28,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16102,9/19/2016 0:00,Taxodium,distichum,Baldcypress,Yes,20,46,30,,9/1/2017 0:00,36.876,-76.28,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
17021,5/5/2017 0:00,Quercus,pagoda,Cherrybark Oak,,55,72,120,,5/5/2017 0:00,36.875,-76.278,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16080,8/29/2016 0:00,Quercus,phellos,Willow Oak,YES,31,59,80,,8/29/2016 0:00,36.877,-76.28,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
11013,8/23/2010 0:00,Quercus,nigra,Water Oak,Yes,40,66,66,0,9/22/2014 0:00,36.877,-76.28,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16071,8/29/2016 0:00,Ilex,opaca,American Holly,YES,18,36,39,,8/29/2016 0:00,36.877,-76.281,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
17002,3/20/2017 0:00,Magnolia,virginiana,Sweetbay Magnolia,YES,5,24,10,,3/24/2017 0:00,36.879,-76.279,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16085,12/9/2016 0:00,Pinus,taeda,Loblolly Pine,Yes,28,90,54,,9/1/2017 0:00,36.877,-76.28,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16070,8/29/2016 0:00,Quercus,virginiana,Live Oak,YES,22,48,42,,8/29/2016 0:00,36.877,-76.281,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16088,12/9/2016 0:00,Ulmus,parvifolia,Chinese Elm,Yes,39,40,39,,9/1/2017 0:00,36.877,-76.28,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16117,9/19/2016 0:00,Quercus,falcata,Southern Red Oak,Yes,45,72,78,,9/1/2017 0:00,36.876,-76.281,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
17025,12/5/2017 0:00,Diospyros,virginiana,"Persimmon, Common",,18,67,42,,12/5/2017 0:00,36.875,-76.281,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16056,8/22/2016 0:00,Quercus,virginiana,Live Oak,Yes,32,32,72,,9/1/2017 0:00,36.877,-76.28,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
17069,9/19/2017 0:00,Platanus,occidentalis,American Sycamore,Yes,19,45,43,,9/19/2017 0:00,36.88,-76.281,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16035,8/15/2016 0:00,Ilex,opaca,American Holly,Yes,15,32,21,,9/1/2017 0:00,36.878,-76.281,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16112,9/19/2016 0:00,Quercus,virginiana,Live Oak,Yes,29,48,66,,9/1/2017 0:00,36.876,-76.281,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16053,8/22/2016 0:00,Quercus,virginiana,Live Oak,Yes,40,71,34,,9/1/2017 0:00,36.877,-76.279,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16103,9/19/2016 0:00,Quercus,virginiana,Live Oak,Yes,38,37,81,,9/1/2017 0:00,36.876,-76.28,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16066,8/29/2016 0:00,Quercus,virginiana,Live Oak,YES,40,60,72,,8/29/2016 0:00,36.877,-76.281,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16081,8/29/2016 0:00,Quercus,phellos,Willow Oak,YES,34,68,76,,8/29/2016 0:00,36.877,-76.279,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16036,8/15/2016 0:00,Cornus,florida,Dogwood,Yes,11,24,30,,9/1/2017 0:00,36.878,-76.281,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16092,12/9/2016 0:00,Quercus,virginiana,Live Oak,Yes,35,58,78,,9/1/2017 0:00,36.877,-76.28,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16060,8/22/2016 0:00,Quercus,virginiana,Live Oak,Yes,13,26,27,,9/1/2017 0:00,36.877,-76.28,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16107,9/19/2016 0:00,Cornus,florida,Dogwood,Yes,10,24,26,,9/1/2017 0:00,36.876,-76.28,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16030,8/15/2016 0:00,Quercus,virginiana,Live Oak,Yes,40,40,75,,9/1/2017 0:00,36.878,-76.279,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
17073,9/19/2017 0:00,Quercus,phellos,Willow Oak,Yes,24,53,59,,9/19/2017 0:00,36.88,-76.281,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16048,8/15/2016 0:00,Quercus,phellos,Willow Oak,Yes,48,59,93,,6/1/2017 0:00,36.878,-76.28,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16098,12/9/2016 0:00,Quercus,virginiana,Live Oak,Yes,32,32,60,,9/1/2017 0:00,36.877,-76.279,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16040,8/15/2016 0:00,Magnolia,x soulangeana,Saucer Magnolia,Yes,18,37,45,,9/1/2017 0:00,36.878,-76.281,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
17003,3/20/2017 0:00,Ulmus,tbd,Elm,YES,10,42,32,,3/24/2017 0:00,36.879,-76.279,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
16075,8/29/2016 0:00,Ilex,opaca,American Holly,YES,22,48,33,,8/29/2016 0:00,36.877,-76.281,28,51,710,2900,51710002900,29,Census Tract,G5020,S,1788621,133407,36.8753822,-76.2796559,PARK PLACE (EAST),0.058431167,0.000194257
17097,10/30/2017 0:00,Quercus,phellos,Willow Oak,No,78,115,106,,10/30/2017 0:00,36.875,-76.269,29,51,710,3000,51710003000,30,Census Tract,G5020,S,983283,234814,36.8771858,-76.2693396,"LAFAYETTE, WINONA",0.05054617,0.000123116
17060,8/21/2017 0:00,Euonymous,americanus,Strawberry Bush,Yes,1,8,3,,8/21/2017 0:00,36.882,-76.265,29,51,710,3000,51710003000,30,Census Tract,G5020,S,983283,234814,36.8771858,-76.2693396,"LAFAYETTE, WINONA",0.05054617,0.000123116
17061,8/21/2017 0:00,Quercus,nigra,Water Oat,Yes,34,60,49,,8/21/2017 0:00,36.882,-76.265,29,51,710,3000,51710003000,30,Census Tract,G5020,S,983283,234814,36.8771858,-76.2693396,"LAFAYETTE, WINONA",0.05054617,0.000123116
11031,9/19/2011 0:00,Larix,laricina,American Larch,Yes,35,90,52,0,4/8/2014 0:00,36.874,-76.271,29,51,710,3000,51710003000,30,Census Tract,G5020,S,983283,234814,36.8771858,-76.2693396,"LAFAYETTE, WINONA",0.05054617,0.000123116
12007,9/24/2012 0:00,Pinus,taeda,Loblolly Pine,Yes,31,64,58,0,8/25/2014 0:00,36.88,-76.267,29,51,710,3000,51710003000,30,Census Tract,G5020,S,983283,234814,36.8771858,-76.2693396,"LAFAYETTE, WINONA",0.05054617,0.000123116
17062,8/21/2017 0:00,Ulmus,americana,American Elm,Yes,25,38,46,,8/21/2017 0:00,36.883,-76.262,29,51,710,3000,51710003000,30,Census Tract,G5020,S,983283,234814,36.8771858,-76.2693396,"LAFAYETTE, WINONA",0.05054617,0.000123116
14003,11/8/2014 0:00,Asimina,triloba,Paw Paw,Yes,5,24,15,4,11/8/2014 0:00,36.876,-76.271,29,51,710,3000,51710003000,30,Census Tract,G5020,S,983283,234814,36.8771858,-76.2693396,"LAFAYETTE, WINONA",0.05054617,0.000123116
14004,11/8/2014 0:00,Catalpa,bignonioides,"Catalpa, Southern",Yes,22,48,38,0,11/8/2014 0:00,36.876,-76.27,29,51,710,3000,51710003000,30,Census Tract,G5020,S,983283,234814,36.8771858,-76.2693396,"LAFAYETTE, WINONA",0.05054617,0.000123116
11070,8/22/2011 0:00,Ulmus,americana,American Elm,Yes,63,64,176,5,4/8/2014 0:00,36.874,-76.271,29,51,710,3000,51710003000,30,Census Tract,G5020,S,983283,234814,36.8771858,-76.2693396,"LAFAYETTE, WINONA",0.05054617,0.000123116
11046,3/11/2012 0:00,Quercus,falcata,Southern Red Oak,Yes,54,86,120,7,9/22/2014 0:00,36.87,-76.26,31,51,710,3200,51710003200,32,Census Tract,G5020,S,861644,25884,36.8715165,-76.2613186,SHOOP PARK AREA,0.041085101,8.97E-05
16132,10/31/2016 0:00,Ulmus,americana,American Elm,Yes,27,44,75,,10/31/2016 0:00,36.861,-76.256,32,51,710,3300,51710003300,33,Census Tract,G5020,S,1285596,3978,36.8664554,-76.2535781,BALLENTINE PLACE,0.052187354,0.000130322
11002,2/14/2011 0:00,Carya,illinoinensis,Pecan,Yes,32,110,45,0,5/19/2014 0:00,36.865,-76.266,33,51,710,3400,51710003400,34,Census Tract,G5020,S,1149500,52529,36.8656869,-76.2667752,"LINDENWOOD, VILLA HEIGHTS",0.057929338,0.000121472
16123,9/26/2016 0:00,Salix,babylonica,Weeping Willow,Yes,37,49,54,,9/26/2016 0:00,36.861,-76.258,33,51,710,3400,51710003400,34,Census Tract,G5020,S,1149500,52529,36.8656869,-76.2667752,"LINDENWOOD, VILLA HEIGHTS",0.057929338,0.000121472
16118,9/26/2016 0:00,Fraxinus,americana,White Ash,Yes,24,52,60,,9/26/2016 0:00,36.861,-76.259,33,51,710,3400,51710003400,34,Census Tract,G5020,S,1149500,52529,36.8656869,-76.2667752,"LINDENWOOD, VILLA HEIGHTS",0.057929338,0.000121472
11024,10/30/2012 0:00,Cedrus,libani,Cedar of Lebanon,Yes,30,32,18,0,5/19/2014 0:00,36.866,-76.265,33,51,710,3400,51710003400,34,Census Tract,G5020,S,1149500,52529,36.8656869,-76.2667752,"LINDENWOOD, VILLA HEIGHTS",0.057929338,0.000121472
16119,9/26/2016 0:00,Quercus,acutissima,Sawtooth Oak,Yes,13,39,46,,9/26/2016 0:00,36.862,-76.259,33,51,710,3400,51710003400,34,Census Tract,G5020,S,1149500,52529,36.8656869,-76.2667752,"LINDENWOOD, VILLA HEIGHTS",0.057929338,0.000121472
16127,10/31/2016 0:00,Fraxinus,americana,White Ash,Yes,36,64,60,,10/31/2016 0:00,36.864,-76.26,33,51,710,3400,51710003400,34,Census Tract,G5020,S,1149500,52529,36.8656869,-76.2667752,"LINDENWOOD, VILLA HEIGHTS",0.057929338,0.000121472
11037,1/11/2012 0:00,Platanus,occidentalis,American Sycamore,Yes,48,129,72,6,5/19/2014 0:00,36.867,-76.265,33,51,710,3400,51710003400,34,Census Tract,G5020,S,1149500,52529,36.8656869,-76.2667752,"LINDENWOOD, VILLA HEIGHTS",0.057929338,0.000121472
16122,9/26/2016 0:00,Carya,illinoinensis,Pecan,Yes,16,38,39,,9/26/2016 0:00,36.864,-76.259,33,51,710,3400,51710003400,34,Census Tract,G5020,S,1149500,52529,36.8656869,-76.2667752,"LINDENWOOD, VILLA HEIGHTS",0.057929338,0.000121472
16126,10/31/2016 0:00,Cedrus,deodara,Deodar Cedar,Yes,25,52,60,,10/31/2016 0:00,36.864,-76.26,33,51,710,3400,51710003400,34,Census Tract,G5020,S,1149500,52529,36.8656869,-76.2667752,"LINDENWOOD, VILLA HEIGHTS",0.057929338,0.000121472
11004,8/23/2010 0:00,Cedrus,libani,Cedar of Lebanon,Yes,30,45,38,0,5/19/2014 0:00,36.867,-76.265,33,51,710,3400,51710003400,34,Census Tract,G5020,S,1149500,52529,36.8656869,-76.2667752,"LINDENWOOD, VILLA HEIGHTS",0.057929338,0.000121472
16129,10/31/2016 0:00,Chamaecyparis,thyoides,Atlantic White Cedar,Yes,31,34,36,,10/31/2016 0:00,36.862,-76.261,33,51,710,3400,51710003400,34,Census Tract,G5020,S,1149500,52529,36.8656869,-76.2667752,"LINDENWOOD, VILLA HEIGHTS",0.057929338,0.000121472
16121,9/26/2016 0:00,Ulmus,rubra,Slippery Elm,Yes,36,66,83,,9/26/2016 0:00,36.862,-76.259,33,51,710,3400,51710003400,34,Census Tract,G5020,S,1149500,52529,36.8656869,-76.2667752,"LINDENWOOD, VILLA HEIGHTS",0.057929338,0.000121472
16130,10/31/2016 0:00,Picea,abies,Norway Spruce,Yes,10,25,48,,10/31/2016 0:00,36.861,-76.261,33,51,710,3400,51710003400,34,Census Tract,G5020,S,1149500,52529,36.8656869,-76.2667752,"LINDENWOOD, VILLA HEIGHTS",0.057929338,0.000121472
11062,4/11/2012 0:00,Quercus,phellos,Willow Oak,Yes,48,128,40,4,4/11/2012 0:00,36.867,-76.266,33,51,710,3400,51710003400,34,Census Tract,G5020,S,1149500,52529,36.8656869,-76.2667752,"LINDENWOOD, VILLA HEIGHTS",0.057929338,0.000121472
16120,9/26/2016 0:00,Quercus,actuissima,Sawtooth Oak,Yes,15,46,36,,9/26/2016 0:00,36.861,-76.259,33,51,710,3400,51710003400,34,Census Tract,G5020,S,1149500,52529,36.8656869,-76.2667752,"LINDENWOOD, VILLA HEIGHTS",0.057929338,0.000121472
16131,10/31/2016 0:00,Metasequoia,glyptostroboides,Dawn Redwood,Yes,23,60,28,,10/31/2016 0:00,36.861,-76.257,33,51,710,3400,51710003400,34,Census Tract,G5020,S,1149500,52529,36.8656869,-76.2667752,"LINDENWOOD, VILLA HEIGHTS",0.057929338,0.000121472
10013,1/11/2010 0:00,Quercus,phellos,Willow Oak,Yes,60,80,84,0,4/28/2014 0:00,36.863,-76.282,34,51,710,3501,51710003501,35.01,Census Tract,G5020,S,1149097,0,36.8615855,-76.2765441,HUNTERSVILLE (EAST),0.046162591,0.000116118
11052,11/4/2011 0:00,Ulmus,parvifolia,Chinese Elm,Yes,13,36,27,0,4/28/2014 0:00,36.862,-76.284,34,51,710,3501,51710003501,35.01,Census Tract,G5020,S,1149097,0,36.8615855,-76.2765441,HUNTERSVILLE (EAST),0.046162591,0.000116118
17011,1/5/2017 0:00,Platanus,occidentalis,Sycamore,Yes,43,52,96,,1/5/2017 0:00,36.861,-76.284,34,51,710,3501,51710003501,35.01,Census Tract,G5020,S,1149097,0,36.8615855,-76.2765441,HUNTERSVILLE (EAST),0.046162591,0.000116118
11064,6/14/2010 0:00,Quercus,virginiana,Live Oak,Yes,44,55,54,0,4/11/2012 0:00,36.861,-76.28,34,51,710,3501,51710003501,35.01,Census Tract,G5020,S,1149097,0,36.8615855,-76.2765441,HUNTERSVILLE (EAST),0.046162591,0.000116118
11051,3/11/2012 0:00,Ulmus,americana,American Elm,Yes,48,112,72,0,3/11/2012 0:00,36.86,-76.284,34,51,710,3501,51710003501,35.01,Census Tract,G5020,S,1149097,0,36.8615855,-76.2765441,HUNTERSVILLE (EAST),0.046162591,0.000116118
16001,3/21/2016 0:00,Gymnocladus,dioicus,Kentucky Coffeetree,Y,0,0,0,0,3/21/2016 0:00,36.862,-76.282,34,51,710,3501,51710003501,35.01,Census Tract,G5020,S,1149097,0,36.8615855,-76.2765441,HUNTERSVILLE (EAST),0.046162591,0.000116118
